,year,roll_number,congress,session,chamber,bill,vote_question,vote_type,date,time,vote_result,description,yea,nay,not_voting
245,1990,245,101,2,Senate,S. 1511,"On Passage of the Bill: S. 1511; A bill to amend the Age Discrimination in Employment Act of 1967 to clarify the protections given to older individuals in regard to employee benefit plans, and for other purposes.",1/2,24/9/1990,07:01PM,Bill Passed,"A bill to amend the Age Discrimination in Employment Act of 1967 to clarify the protections given to older individuals in regard to employee benefit plans, and for other purposes.",94,1,5
246,1990,246,101,2,Senate,S. 1224,On the Motion to Table S.Amdt. 2714: Motion To Table Amendment No. 2714; To provide financial assistance to terminated automobile workers.,1/2,24/9/1990,07:21PM,Motion to Table Agreed to,To provide financial assistance to terminated automobile workers.,49,46,5
247,1990,247,101,2,Senate,S. 1224,On the Amendment S.Amdt. 2755: Danforth Amendment No. 2755; To remove the cap on increases in average fuel economy attributable to dual energy automobiles and natural gas dual energy automobiles.,1/2,24/9/1990,07:36PM,Amendment Agreed to,To remove the cap on increases in average fuel economy attributable to dual energy automobiles and natural gas dual energy automobiles.,55,40,5
248,1990,248,101,2,Senate,S. 1224,"On the Cloture Motion: Motion To Invoke Cloture; A bill to amend the Motor Vehicle Information and Cost Savings Act to require new standards for corporate average fuel economy, and for other purposes.",3/5,25/9/1990,02:16PM,Cloture Motion Rejected,"A bill to amend the Motor Vehicle Information and Cost Savings Act to require new standards for corporate average fuel economy, and for other purposes.",57,42,1
249,1990,249,101,2,Senate,Treaty Doc. 94-25(A),"On the Resolution of Ratification: Treaty 94-25A; A Treaty between the United States of America and the Union of Soviet Socialist Republics on the Limitation of Underground Nuclear Weapon Tests, and the Protocol thereto, signed in Moscow on July 3, 1974",2/3,25/9/1990,03:51PM,Resolution of Ratification Agreed to,"A Treaty between the United States of America and the Union of Soviet Socialist Republics on the Limitation of Underground Nuclear Weapon Tests, and the Protocol thereto, signed in Moscow on July 3, 1974",98,0,2
250,1990,250,101,2,Senate,Treaty Doc. 94-25(B),"On the Resolution of Ratification: Treaty 94-25B; A Treaty between the United States of America and the Union of Soviet Socialist Republics on Underground Nuclear Explosions for Peaceful Purposes, and the Protocol thereto, signed in Washington and Moscow on May 28, 1976",2/3,25/9/1990,03:51PM,Resolution of Ratification Agreed to,"A Treaty between the United States of America and the Union of Soviet Socialist Republics on Underground Nuclear Explosions for Peaceful Purposes, and the Protocol thereto, signed in Washington and Moscow on May 28, 1976",98,0,2
251,1990,251,101,2,Senate,H.R. 5268,"On Passage of the Bill: H.R. 5268; A bill making appropriations for Rural Development, Agriculture, and Related Agencies programs for the fiscal year ending September 30, 1991, and for other purposes.",1/2,25/9/1990,04:27PM,Bill Passed,"A bill making appropriations for Rural Development, Agriculture, and Related Agencies programs for the fiscal year ending September 30, 1991, and for other purposes.",79,19,2
252,1990,252,101,2,Senate,S. 110,On the Amendment S.Amdt. 2762: Chafee Amendment No. 2762; To specify the types of information and counseling that women should be offered regarding their pregnancies.,1/2,25/9/1990,06:46PM,Amendment Agreed to,To specify the types of information and counseling that women should be offered regarding their pregnancies.,62,36,2
253,1990,253,101,2,Senate,S. 110,On the Amendment S.Amdt. 2763: Hatch Amendment No. 2763; To provide for a substitute amendment.,1/2,25/9/1990,07:46PM,Amendment Rejected,To provide for a substitute amendment.,34,58,8
254,1990,254,101,2,Senate,S. 110,On the Amendment S.Amdt. 2884: Pressler Amendment No. 2884; To reduce the pay of Members of Congress corresponding to the percentage reduction of the pay of Federal employees who are furloughed or otherwise have a reduction of pay resulting from a sequestration order.,1/2,26/9/1990,11:57AM,Amendment Agreed to,To reduce the pay of Members of Congress corresponding to the percentage reduction of the pay of Federal employees who are furloughed or otherwise have a reduction of pay resulting from a sequestration order.,96,1,3
255,1990,255,101,2,Senate,S. 110,On the Motion to Table S.Amdt. 2887: Motion To Table Amendment No. 2887; Calling upon the President to initiate a modest use of the Strategic Petroleum Reserve to stabilize the crude oil market.,1/2,26/9/1990,03:11PM,Motion to Table Failed,Calling upon the President to initiate a modest use of the Strategic Petroleum Reserve to stabilize the crude oil market.,43,54,3
256,1990,256,101,2,Senate,S. 110,On the Cloture Motion: Motion To Invoke Cloture; A bill to revise and extend the programs of assistance under title X of the Public Health Service Act.,3/5,26/9/1990,05:01PM,Cloture Motion Rejected,A bill to revise and extend the programs of assistance under title X of the Public Health Service Act.,50,46,
257,1990,257,101,2,Senate,S. 874,"On the Cloture Motion: Motion To Invoke Cloture; A bill to establish national voter registration procedures for Presidential and Congressional elections, and for other purposes.",3/5,26/9/1990,05:25PM,Cloture Motion Rejected,"A bill to establish national voter registration procedures for Presidential and Congressional elections, and for other purposes.",55,42,3
258,1990,258,101,2,Senate,S.Con.Res. 147,On the Concurrent Resolution: S. Con. Res. 147; A concurrent resolution supporting the actions taken by the President with respect to Iraqi aggression against Kuwait.,1/2,2/10/1990,02:16PM,Concurrent Resolution Agreed to,,96,3,1
259,1990,259,101,2,Senate,PN1414,On the Nomination: Nomination - Souter,1/2,2/10/1990,06:00PM,Nomination Confirmed,"David H. Souter, of New Hampshire, to be an Associate Justice of the Supreme Court of the United States",90,9,1
260,1990,260,101,2,Senate,H.R. 5158,"On Passage of the Bill: H.R. 5158; A bill making appropriations for the Departments of Veterans Affairs and Housing and Urban Development, and for sundry independent agencies, commissions, corporations, and offices for the fiscal year ending September 30, 1991, and for other purposes.",1/2,3/10/1990,06:16PM,Bill Passed,"A bill making appropriations for the Departments of Veterans Affairs and Housing and Urban Development, and for sundry independent agencies, commissions, corporations, and offices for the fiscal year ending September 30, 1991, and for other purposes.",90,8,2
261,1990,261,101,2,Senate,H.Con.Res. 310,"On the Conference Report: H.Con.Res.310; An Act setting forth the congressional budget for the United States Government for the fiscal years 1991, 1992, 1993, 1994, and 1995.",1/2,9/10/1990,12:02AM,Conference Report Agreed to,,66,33,1
262,1990,262,101,2,Senate,S. 3167,"On the Motion: Motion To Waive The Budget Act Re: S.3167; A bill to cut Social Security contribution rates and return Social Security to pay-as-you-go financing, and for other purposes.",3/5,10/10/1990,01:02PM,Motion Rejected,"A bill to cut Social Security contribution rates and return Social Security to pay-as-you-go financing, and for other purposes.",54,44,2
263,1990,263,101,2,Senate,Treaty Doc. 101-20,"On the Resolution of Ratification: Treaty 101-20; The Treaty on the Final Settlement with Respect to Germany and Its Related Agreed Minute, signed by the United States of America, the Federal Republic of Germany, the German Democratic Republic, the French Republic, the Union of Soviet Socialist Republics, and the United Kingdom of Great Britain and Northern Ireland in Moscow on September 12, 1990",2/3,10/10/1990,04:14PM,Resolution of Ratification Agreed to,"The Treaty on the Final Settlement with Respect to Germany and Its Related Agreed Minute, signed by the United States of America, the Federal Republic of Germany, the German Democratic Republic, the French Republic, the Union of Soviet Socialist Republics, and the United Kingdom of Great Britain and Northern Ireland in Moscow on September 12, 1990",98,0,2
264,1990,264,101,2,Senate,H.R. 2061,On Passage of the Bill: H.R. 2061; A bill to authorize appropriations to carry out the Magnuson Fishery Conservation and Management Act through fiscal year 1992.,1/2,11/10/1990,05:01PM,Bill Passed,A bill to authorize appropriations to carry out the Magnuson Fishery Conservation and Management Act through fiscal year 1992.,98,0,2
265,1990,265,101,2,Senate,H.R. 5021,"On Passage of the Bill: H.R. 5021; A bill making appropriations for the Departments of Commerce, Justice, and State, the Judiciary, and related agencies for the fiscal year ending September 30, 1991, and for other purposes.",1/2,11/10/1990,05:23PM,Bill Passed,"A bill making appropriations for the Departments of Commerce, Justice, and State, the Judiciary, and related agencies for the fiscal year ending September 30, 1991, and for other purposes.",91,7,2
266,1990,266,101,2,Senate,H.R. 5257,On the Motion to Table S.Amdt. 2954: Motion To Table Amendment No. 2954; To protect the health and well-being of young people and the integrity of their families.,1/2,12/10/1990,02:59PM,Motion to Table Failed,To protect the health and well-being of young people and the integrity of their families.,48,48,4
267,1990,267,101,2,Senate,H.R. 5257,On the Motion to Table S.Amdt. 2956: Motion To Table Amendment No. 2956; To strike funds appropriated for AIDS treatment for FY1992.,1/2,12/10/1990,04:14PM,Motion to Table Agreed to,To strike funds appropriated for AIDS treatment for FY1992.,70,24,6
268,1990,268,101,2,Senate,H.R. 5257,On the Motion to Table S.Amdt. 2957: Motion To Table Amendment No. 2957; To obligate certain funds for use in programs promoting the health of children and the elderly.,1/2,12/10/1990,05:22PM,Motion to Table Agreed to,To obligate certain funds for use in programs promoting the health of children and the elderly.,69,23,8
269,1990,269,101,2,Senate,H.R. 5257,"On Passage of the Bill: H.R. 5257; A bill making appropriations for the Department of Labor, Health and Human Services, and Education, and related agencies, for the fiscal year ending September 30, 1991, and for other purposes.",1/2,12/10/1990,06:02PM,Bill Passed,"A bill making appropriations for the Department of Labor, Health and Human Services, and Education, and related agencies, for the fiscal year ending September 30, 1991, and for other purposes.",76,15,9
270,1990,270,101,2,Senate,H.R. 5114,"On the Cloture Motion: Motion To Invoke Cloture On Committee Amendment; A bill making appropriations for foreign operations, export financing, and related programs for the fiscal year ending September 30, 1991, and for other purposes.",3/5,12/10/1990,07:38PM,Cloture Motion Rejected,"A bill making appropriations for foreign operations, export financing, and related programs for the fiscal year ending September 30, 1991, and for other purposes.",51,38,
271,1990,271,101,2,Senate,S. 3189,On the Amendment S.Amdt. 2988: Conrad Amendment No. 2988; To limit the use of appropriated funds for maintaining United States military personnel in NATO member countries in Europe.,1/2,15/10/1990,03:42PM,Amendment Rejected,To limit the use of appropriated funds for maintaining United States military personnel in NATO member countries in Europe.,46,50,4
272,1990,272,101,2,Senate,S. 3189,On the Amendment S.Amdt. 2992: Leahy Amendment No. 2992; To limit the use of funds for the B-2 Advanced Technology Bomber Program.,1/2,15/10/1990,06:02PM,Amendment Rejected,To limit the use of funds for the B-2 Advanced Technology Bomber Program.,44,50,
273,1990,273,101,2,Senate,H.R. 5803,"On Passage of the Bill: H.R. 5803; A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 1991 and for other purposes.",1/2,15/10/1990,07:24PM,Bill Passed,"A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 1991 and for other purposes.",79,16,5
274,1990,274,101,2,Senate,S. 1430,"On the Conference Report: S. 1430 Conference Report; A bill to enhance national and community service, and for other purposes.",1/2,16/10/1990,07:52PM,Conference Report Agreed to,"A bill to enhance national and community service, and for other purposes.",75,21,4
275,1990,275,101,2,Senate,S. 2104,"On the Motion to Recommit: Motion To Recommit To Conference; A bill to amend the Civil Rights Act of 1964 to restore and strengthen civil rights laws that ban discrimination in employment, and for other purposes.",1/2,16/10/1990,08:12PM,Motion to Recommit Rejected,"A bill to amend the Civil Rights Act of 1964 to restore and strengthen civil rights laws that ban discrimination in employment, and for other purposes.",35,61,4
276,1990,276,101,2,Senate,S. 2104,"On the Conference Report: S. 2104 Conference Report; A bill to amend the Civil Rights Act of 1964 to restore and strengthen civil rights laws that ban discrimination in employment, and for other purposes.",1/2,16/10/1990,09:06PM,Conference Report Agreed to,"A bill to amend the Civil Rights Act of 1964 to restore and strengthen civil rights laws that ban discrimination in employment, and for other purposes.",62,34,4
277,1990,277,101,2,Senate,S. 3209,On the Motion S.Amdt. 3013: Motion To Waive Budget Act; To provide alternative revenue provisions.,3/5,17/10/1990,09:24PM,Motion Rejected,To provide alternative revenue provisions.,32,67,1
278,1990,278,101,2,Senate,S. 3209,On the Motion to Table S.Amdt. 3014: Motion To Table Amendment No. 3014; To change the allocation formula.,1/2,17/10/1990,11:33PM,Motion to Table Failed,To change the allocation formula.,40,59,1
279,1990,279,101,2,Senate,S. 3209,On the Motion S.Amdt. 3024: Motion To Waive The Budget Act; To prescribe standards for determining whether to provide deposit insurance.,3/5,18/10/1990,10:33AM,Motion Rejected,To prescribe standards for determining whether to provide deposit insurance.,41,58,1
280,1990,280,101,2,Senate,S. 3209,On the Motion S.Amdt. 3027: Motion To Waive CBA; To provide substitute revenue provisions.,3/5,18/10/1990,01:31PM,Motion Rejected,To provide substitute revenue provisions.,45,55,
281,1990,281,101,2,Senate,S. 3209,On the Amendment S.Amdt. 3028: Boren Amendment No. 3028; Sense of the Senate with respect to tax provisions.,1/2,18/10/1990,03:02PM,Amendment Rejected,Sense of the Senate with respect to tax provisions.,44,56,
282,1990,282,101,2,Senate,S. 3209,On the Motion to Table S.Amdt. 3032: Motion To Table Amendment No. 3032; To strike provisions relating to minimum penalty levels under the Occupational Safety and Health Act of 1970.,1/2,18/10/1990,04:07PM,Motion to Table Failed,To strike provisions relating to minimum penalty levels under the Occupational Safety and Health Act of 1970.,21,79,
283,1990,283,101,2,Senate,S. 3209,On the Amendment S.Amdt. 3033: Hollings Amendment No. 3033; To exclude the Social Security Trust Funds from the deficit calculation.,1/2,18/10/1990,04:41PM,Amendment Agreed to,To exclude the Social Security Trust Funds from the deficit calculation.,98,2,
284,1990,284,101,2,Senate,S. 3209,"On the Motion to Table S.Amdt. 3034: Motion To Table Amendment No. 3034; To reduce the proposed increase in the statutory limit on the public debt by $1,579,000,000,000.",1/2,18/10/1990,06:34PM,Motion to Table Failed,"To reduce the proposed increase in the statutory limit on the public debt by $1,579,000,000,000.",0,100,
285,1990,285,101,2,Senate,S. 3209,On the Motion S.Amdt. 3035: Motion To Waive The Budget Act; No Statement of Purpose on File.,3/5,18/10/1990,06:59PM,Motion Rejected,No Statement of Purpose on File.,49,51,
286,1990,286,101,2,Senate,S. 3209,On the Motion S.Amdt. 3037: Motion To Waive Budget Act; To exclude charitable contributions from the overall limitation on itemized deductions.,3/5,18/10/1990,07:17PM,Motion Rejected,To exclude charitable contributions from the overall limitation on itemized deductions.,39,61,
287,1990,287,101,2,Senate,S. 3209,On the Motion S.Amdt. 3039: Motion To Waive; To deposit all increased motor fuel taxes (other than taxes on railroads) into the Highway Trust Fund.,3/5,18/10/1990,08:09PM,Motion Rejected,To deposit all increased motor fuel taxes (other than taxes on railroads) into the Highway Trust Fund.,48,52,
288,1990,288,101,2,Senate,S. 3209,On the Motion S.Amdt. 3040: Motion To Waive Budget Act; To amend the Internal Revenue Code of 1986 to reinstate the windfall profit tax on domestic crude oil.,3/5,18/10/1990,08:29PM,Motion Rejected,To amend the Internal Revenue Code of 1986 to reinstate the windfall profit tax on domestic crude oil.,33,67,
289,1990,289,101,2,Senate,S. 3209,On the Amendment S.Amdt. 3042: Levin Amendment No. 3042; To express the sense of the Senate in favor of fairness and deficit reduction.,1/2,18/10/1990,08:45PM,Amendment Rejected,To express the sense of the Senate in favor of fairness and deficit reduction.,44,56,
290,1990,290,101,2,Senate,S. 3209,On the Motion: Motion To Waive Budget Act - Re:Ford Modification -Title III; An original bill to provide for reconciliation pursuant to section 4 of the concurrent resolution on the budget for the fiscal year 1991.,3/5,18/10/1990,09:18PM,Motion Agreed to,An original bill to provide for reconciliation pursuant to section 4 of the concurrent resolution on the budget for the fiscal year 1991.,69,31,
291,1990,291,101,2,Senate,S. 3209,On the Motion S.Amdt. 3046: Motion To Waive; To reform the budget process.,3/5,19/10/1990,12:41AM,Motion Agreed to,To reform the budget process.,75,25,
292,1990,292,101,2,Senate,H.R. 5835,On Passage of the Bill: H.R. 5835; A bill to provide for reconciliation to section 4 of the concurrent resolution on the budget for fiscal year 1991.,1/2,19/10/1990,01:06AM,Bill Passed,A bill to provide for reconciliation to section 4 of the concurrent resolution on the budget for fiscal year 1991.,54,46,
293,1990,293,101,2,Senate,H.R. 5114,"On the Amendment S.Amdt. 3061: Leahy Amendment No. 3061; Providing for a withholding of military assistance to El Salvador, and setting conditions under which further military assistance might be released.",1/2,19/10/1990,03:30PM,Amendment Agreed to,"Providing for a withholding of military assistance to El Salvador, and setting conditions under which further military assistance might be released.",74,25,1
294,1990,294,101,2,Senate,H.R. 5114,On the Motion to Table S.Amdt. 3062: Motion To Table Amendment No. 3062; Relating to the peaceful resolution of differences in the Middle East.,1/2,19/10/1990,05:02PM,Motion to Table Agreed to,Relating to the peaceful resolution of differences in the Middle East.,90,8,2
295,1990,295,101,2,Senate,H.R. 5114,On the Amendment S.Amdt. 3063: Graham Amendment No. 3063; To set forth additional criteria to determine the withholding or release of United States military assistance to the Government of El Salvador.,1/2,19/10/1990,07:28PM,Amendment Rejected,To set forth additional criteria to determine the withholding or release of United States military assistance to the Government of El Salvador.,39,58,3
296,1990,296,101,2,Senate,H.R. 5114,On the Amendment S.Amdt. 3065: Leahy Amendment No. 3065; To provide that the President shall convene an international conference on Egypt's debt to all donor nations.,1/2,19/10/1990,08:30PM,Amendment Agreed to,To provide that the President shall convene an international conference on Egypt's debt to all donor nations.,94,2,4
297,1990,297,101,2,Senate,H.R. 5114,On the Amendment S.Amdt. 3066: Harkin Amendment No. 3066; To provide for the development of a proposal to restructure Egypt's military debt to the U.S. and a multilateral solution to Egypt's international debt.,1/2,19/10/1990,09:51PM,Amendment Rejected,To provide for the development of a proposal to restructure Egypt's military debt to the U.S. and a multilateral solution to Egypt's international debt.,42,55,3
298,1990,298,101,2,Senate,H.R. 5114,"On the Motion to Table S.Amdt. 3067: Motion To Table Wirth Amendment No. 3067; To provide that in determining eligibility for assistance from funds appropriated to carry out the provisions of section 104(b), the AID shall not subject nongovernmental and multilateral organizations to requirements more restrictive than requirements applicable to foreign governments for such assistance.",1/2,19/10/1990,11:22PM,Motion to Table Failed,"To provide that in determining eligibility for assistance from funds appropriated to carry out the provisions of section 104(b), the AID shall not subject nongovernmental and multilateral organizations to requirements more restrictive than requirements applicable to foreign governments for such assistance.",41,57,2
299,1990,299,101,2,Senate,H.R. 5114,On the Amendment S.Amdt. 3091: Byrd Amendment No. 3091; To raise the ceiling on tied aid credits in the Economic Support Fund.,1/2,22/10/1990,02:00PM,Amendment Agreed to,To raise the ceiling on tied aid credits in the Economic Support Fund.,95,3,2
300,1990,300,101,2,Senate,H.R. 5114,"On the Motion S.Amdt. 3092: Motion To Strike Language; To provide discretionary authority to the President for the drawdown, for Israel, of defense articles from the stocks of the Department of Defense.",1/2,22/10/1990,03:59PM,Motion Rejected,"To provide discretionary authority to the President for the drawdown, for Israel, of defense articles from the stocks of the Department of Defense.",1,97,2
301,1990,301,101,2,Senate,H.R. 5769,"Whether the Amendment is Germane: Committee Amdt - Page 155, Line 13; A bill making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30, 1991, and for other purposes.",1/2,22/10/1990,11:10PM,Amendment Not Germane,"A bill making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30, 1991, and for other purposes.",48,50,2
302,1990,302,101,2,Senate,H.R. 5769,"On the Motion to Table S.Amdt. 3110: Motion To Table Fowler Amendment No. 3110; To reduce appropriations for forest road construction by $100,000,000 and reallocate 40,000,000 of that amount to other activities.",1/2,23/10/1990,04:29PM,Motion to Table Agreed to,"To reduce appropriations for forest road construction by $100,000,000 and reallocate 40,000,000 of that amount to other activities.",52,44,
303,1990,303,101,2,Senate,H.R. 5769,On the Motion to Table S.Amdt. 3112: Motion To Table Amendment No. 3112; To provide for agency consultation to consider the Northern Spotted Owl.,1/2,23/10/1990,09:24PM,Motion to Table Agreed to,To provide for agency consultation to consider the Northern Spotted Owl.,62,34,
304,1990,304,101,2,Senate,S. 2104,"On Overriding the Veto: S. 2104 - Veto Override; A bill to amend the Civil Rights Act of 1964 to restore and strengthen civil rights laws that ban discrimination in employment, and for other purposes.",2/3,24/10/1990,11:52AM,Veto Sustained,"A bill to amend the Civil Rights Act of 1964 to restore and strengthen civil rights laws that ban discrimination in employment, and for other purposes.",66,34,
305,1990,305,101,2,Senate,H.R. 5021,"On the Motion to Table: Motion To Table; A bill making appropriations for the Departments of Commerce, Justice, and State, the Judiciary, and related agencies for the fiscal year ending September 30, 1991, and for other purposes.",1/2,24/10/1990,01:35PM,Motion to Table Agreed to,"A bill making appropriations for the Departments of Commerce, Justice, and State, the Judiciary, and related agencies for the fiscal year ending September 30, 1991, and for other purposes.",52,47,1
306,1990,306,101,2,Senate,H.R. 5114,"On Passage of the Bill: H.R. 5114; A bill making appropriations for foreign operations, export financing, and related programs for the fiscal year ending September 30, 1991, and for other purposes.",1/2,24/10/1990,01:59PM,Bill Passed,"A bill making appropriations for foreign operations, export financing, and related programs for the fiscal year ending September 30, 1991, and for other purposes.",76,23,1
307,1990,307,101,2,Senate,H.R. 5769,"On the Amendment S.Amdt. 3119: Helms Amendment No. 3119; To prohibit the use of funds by the National Endowment for the Arts to promote, distribute, disseminate, or produce materials that depict or describe sexual or excretory activities or organs.",1/2,24/10/1990,03:24PM,Amendment Rejected,"To prohibit the use of funds by the National Endowment for the Arts to promote, distribute, disseminate, or produce materials that depict or describe sexual or excretory activities or organs.",29,70,1
308,1990,308,101,2,Senate,H.R. 5769,On the Amendment S.Amdt. 3130: Hatch Amendment No. 3130; To require that the National Endowment for the Arts establish review panel procedures and sanctions for persons who produce obscene projects or productions.,1/2,24/10/1990,05:49PM,Amendment Agreed to,To require that the National Endowment for the Arts establish review panel procedures and sanctions for persons who produce obscene projects or productions.,73,24,3
309,1990,309,101,2,Senate,H.R. 5769,"On Passage of the Bill: H.R. 5769; A bill making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30, 1991, and for other purposes.",1/2,24/10/1990,07:44PM,Bill Passed,"A bill making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30, 1991, and for other purposes.",92,6,2
310,1990,310,101,2,Senate,H.R. 5399,On the Motion to Table S.Amdt. 3143: Motion To Table Amendment No. 3143; To reduce the total funds appropriated in the act by five percent.,1/2,24/10/1990,10:48PM,Motion to Table Failed,To reduce the total funds appropriated in the act by five percent.,32,60,8
311,1990,311,101,2,Senate,H.R. 5399,On the Amendment S.Amdt. 3147: Ford Amendment No. 3147; To modify the rules for the use of the congressional frank for Members of the Senate.,1/2,25/10/1990,10:46AM,Amendment Rejected,To modify the rules for the use of the congressional frank for Members of the Senate.,42,51,7
312,1990,312,101,2,Senate,H.R. 5399,On the Amendment S.Amdt. 3146: Nickles Amendment No. 3146; To prohibit the transfer of Senate official mail allocations.,1/2,25/10/1990,11:34AM,Amendment Agreed to,To prohibit the transfer of Senate official mail allocations.,50,44,6
313,1990,313,101,2,Senate,H.R. 5399,On the Amendment S.Amdt. 3161: Wirth Amendment No. 3161; To remove the Library of Congress from consideration of the five percent reduction.,1/2,25/10/1990,02:45PM,Amendment Agreed to,To remove the Library of Congress from consideration of the five percent reduction.,73,22,5
314,1990,314,101,2,Senate,H.R. 5399,"On Passage of the Bill: H.R. 5399; A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 1991, and for other purposes.",1/2,25/10/1990,03:10PM,Bill Passed,"A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 1991, and for other purposes.",72,24,4
315,1990,315,101,2,Senate,H.R. 5257,"On the Conference Report: H.R. 5257 Conference Report; A bill making appropriations for the Department of Labor, Health and Human Services, and Education, and related agencies, for the fiscal year ending September 30, 1991, and for other purposes.",1/2,25/10/1990,06:32PM,Conference Report Agreed to,"A bill making appropriations for the Department of Labor, Health and Human Services, and Education, and related agencies, for the fiscal year ending September 30, 1991, and for other purposes.",82,15,3
316,1990,316,101,2,Senate,H.R. 5257,"On the Motion to Table S.Amdt. 3163: Bingaman Amendment No. 3163; To provide for the establishment of an independent National Council on Educational Goals, and for payment of the expenses incurred by the School Year Extension Study Commission.",1/2,25/10/1990,06:55PM,Motion to Table Failed,"To provide for the establishment of an independent National Council on Educational Goals, and for payment of the expenses incurred by the School Year Extension Study Commission.",42,55,3
317,1990,317,101,2,Senate,S. 2830,"On the Conference Report: S. 2830 Conference Report; An original bill to extend and revise agricultural price support and related programs, to provide for agricultural export, resource conservation, farm credit, and agricultural research and related programs, to ensure consumers an abundance of food and fiber at reasonable prices, and for other purposes.",1/2,25/10/1990,07:30PM,Conference Report Agreed to,"An original bill to extend and revise agricultural price support and related programs, to provide for agricultural export, resource conservation, farm credit, and agricultural research and related programs, to ensure consumers an abundance of food and fiber at reasonable prices, and for other purposes.",60,36,
318,1990,318,101,2,Senate,H.R. 5257,On the Amendment S.Amdt. 3164: Dole Amendment No. 3164; To strengthen the program of employment and training assistance under the Job Training Partnership Act.,1/2,25/10/1990,08:28PM,Amendment Agreed to,To strengthen the program of employment and training assistance under the Job Training Partnership Act.,95,1,4
319,1990,319,101,2,Senate,H.R. 5803,"On the Conference Report: H.R. 5803 Conference Report; A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 1991 and for other purposes.",1/2,26/10/1990,03:48PM,Conference Report Agreed to,"A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 1991 and for other purposes.",80,17,3
320,1990,320,101,2,Senate,H.R. 4739,"On the Conference Report: H.R. 4739 Conference Report; A bill to authorize appropriations for fiscal year 1991 for military functions of the Department of Defense and to prescribe military personnel levels for fiscal year 1991, and for other purposes.",1/2,26/10/1990,04:09PM,Conference Report Agreed to,"A bill to authorize appropriations for fiscal year 1991 for military functions of the Department of Defense and to prescribe military personnel levels for fiscal year 1991, and for other purposes.",80,17,3
321,1990,321,101,2,Senate,H.R. 5229,On the Motion to Table S.Amdt. 3182: Motion To Table Amendment No. 3182; To provide that the Secretary of Transportation shall not reduce the obligation limitation allocated to Pennsylvania for Federal-aid highways and highway safety construction programs for fiscal year 1991.,1/2,26/10/1990,06:36PM,Motion to Table Agreed to,To provide that the Secretary of Transportation shall not reduce the obligation limitation allocated to Pennsylvania for Federal-aid highways and highway safety construction programs for fiscal year 1991.,54,42,4
322,1990,322,101,2,Senate,H.R. 5229,On the Motion to Table S.Amdt. 3182: Motion To Table Motion To Reconsider; To provide that the Secretary of Transportation shall not reduce the obligation limitation allocated to Pennsylvania for Federal-aid highways and highway safety construction programs for fiscal year 1991.,1/2,26/10/1990,07:08PM,Motion to Table Agreed to,To provide that the Secretary of Transportation shall not reduce the obligation limitation allocated to Pennsylvania for Federal-aid highways and highway safety construction programs for fiscal year 1991.,52,44,4
323,1990,323,101,2,Senate,S. 358,"On the Conference Report: S. 358; A bill to amend the Immigration and Nationality Act to change the level, and preference system for admission, of immigrants to the United States, and to provide for administrative naturalization, and for other purposes.",1/2,26/10/1990,09:10PM,Conference Report Agreed to,"A bill to amend the Immigration and Nationality Act to change the level, and preference system for admission, of immigrants to the United States, and to provide for administrative naturalization, and for other purposes.",89,8,3
324,1990,324,101,2,Senate,S. 1630,"On the Conference Report: S. 1630 Conference Report; A bill to amend the Clean Air Act to provide for attainment and maintenance of health protective national ambient air quality standards, and for other purposes.",1/2,27/10/1990,12:01PM,Conference Report Agreed to,"A bill to amend the Clean Air Act to provide for attainment and maintenance of health protective national ambient air quality standards, and for other purposes.",89,10,1
325,1990,325,101,2,Senate,S. 566,"On the Conference Report: S. 566 Conference Report; A bill to authorize a new corporation to support State and local stategies for achieving more affordable housing, to increase homeownership, and for other purposes.",1/2,27/10/1990,12:21PM,Conference Report Agreed to,"A bill to authorize a new corporation to support State and local stategies for achieving more affordable housing, to increase homeownership, and for other purposes.",93,6,1
326,1990,326,101,2,Senate,H.R. 5835,On the Conference Report: H.R. 5835 Conference Report; A bill to provide for reconciliation to section 4 of the concurrent resolution on the budget for fiscal year 1991.,1/2,27/10/1990,05:31PM,Conference Report Agreed to,A bill to provide for reconciliation to section 4 of the concurrent resolution on the budget for fiscal year 1991.,54,45,1
